nome_completo,idade,data,frequencia,cardio_minutos,cardio_distancia,cardio_velocidade,cardio_rpm,musculacao_peso,musculacao_repeticoes,musculacao_series
Sarah James,27,2024-08-15,3,41,3.93,15.87,61.37,59,15,3
Lori Daniel,57,2024-08-12,5,20,7.47,12.75,87.01,23,15,2
Lori Daniel,57,2024-08-16,5,31,5.71,13.58,75.53,88,8,4
Lori Daniel,57,2024-08-16,5,27,7.59,11.93,96.09,57,10,2
Lori Daniel,57,2024-08-14,5,58,4.65,8.88,66.19,29,11,5
Lori Daniel,57,2024-08-15,5,35,2.05,14.21,92.27,42,14,2
Lori Daniel,57,2024-08-14,5,31,3.79,14.92,83.34,83,11,5
Lori Daniel,57,2024-08-12,5,26,3.32,9.06,99.15,97,8,5
Lori Daniel,57,2024-08-15,5,43,8.35,11.44,88.34,67,9,5
Lori Daniel,57,2024-08-15,5,22,4.23,12.46,76.89,28,9,4
Lori Daniel,57,2024-08-14,5,50,5.21,15.35,96.26,37,9,2
Lori Daniel,57,2024-08-13,5,25,6.56,13.32,77.84,89,13,4
Lori Daniel,57,2024-08-15,5,24,9.77,13.25,83.28,34,8,3
Lori Daniel,57,2024-08-13,5,29,4.4,13.97,75.63,67,8,2
Lori Daniel,57,2024-08-12,5,53,7.33,12.68,60.35,37,13,3
Lori Daniel,57,2024-08-15,5,33,3.51,11.8,79.15,32,10,5
Jordan Bullock,53,2024-08-13,2,28,8.86,9.16,90.42,81,9,3
Jordan Bullock,53,2024-08-13,2,60,8.03,14.72,74.47,48,12,5
Jordan Bullock,53,2024-08-12,2,47,2.34,10.56,75.79,44,13,5
Jordan Bullock,53,2024-08-15,2,58,8.69,9.8,96.3,81,14,3
Jordan Bullock,53,2024-08-13,2,58,6.17,11.98,63.0,96,8,5
Jordan Bullock,53,2024-08-12,2,55,2.68,15.13,65.82,25,13,4
Christina Smith,43,2024-08-15,4,41,4.43,12.28,73.08,59,15,5
Christina Smith,43,2024-08-15,4,57,7.56,15.39,84.21,93,10,5
Christina Smith,43,2024-08-14,4,25,7.53,15.8,81.31,98,9,4
Christina Smith,43,2024-08-14,4,37,9.0,12.76,69.11,61,11,3
Christina Smith,43,2024-08-14,4,39,3.53,10.68,87.04,55,12,5
Christina Smith,43,2024-08-13,4,59,9.12,9.11,90.8,57,11,4
Christina Smith,43,2024-08-16,4,55,4.57,14.38,83.27,42,9,4
Christina Smith,43,2024-08-13,4,33,6.79,13.07,73.49,83,13,3
Christina Smith,43,2024-08-15,4,50,7.74,15.46,78.36,63,10,4
Christina Smith,43,2024-08-16,4,24,4.02,15.73,92.52,70,8,2
Christina Smith,43,2024-08-13,4,36,9.42,11.64,99.63,94,12,5
Christina Smith,43,2024-08-13,4,37,2.41,11.42,99.27,96,9,5
Brian Francis,45,2024-08-14,5,27,3.12,8.98,90.4,26,8,2
Brian Francis,45,2024-08-14,5,26,6.39,10.15,91.35,74,11,2
Brian Francis,45,2024-08-16,5,23,2.08,10.7,84.97,55,12,5
Brian Francis,45,2024-08-13,5,34,3.76,12.83,90.07,90,13,3
Brian Francis,45,2024-08-13,5,21,6.43,10.53,68.79,69,11,2
Brian Francis,45,2024-08-13,5,25,6.57,12.91,98.96,82,9,2
Brian Francis,45,2024-08-13,5,46,3.77,11.68,66.63,42,11,4
Brian Francis,45,2024-08-12,5,20,3.91,10.47,83.19,96,14,5
Brian Francis,45,2024-08-13,5,34,2.8,8.66,88.5,76,10,5
Brian Francis,45,2024-08-16,5,44,2.18,14.12,68.21,82,14,4
Brian Francis,45,2024-08-14,5,21,5.99,12.93,93.53,97,11,4
Brian Francis,45,2024-08-13,5,24,6.81,13.59,75.11,71,11,3
Brian Francis,45,2024-08-14,5,42,5.24,9.99,71.63,49,14,5
Brian Francis,45,2024-08-12,5,56,3.95,13.58,78.09,22,14,4
Brian Francis,45,2024-08-14,5,44,2.16,11.49,77.81,74,9,5
Audrey Baldwin,34,2024-08-13,4,37,4.93,15.98,79.14,41,11,3
Audrey Baldwin,34,2024-08-12,4,44,4.92,14.09,63.6,40,9,2
Audrey Baldwin,34,2024-08-14,4,25,6.2,10.04,65.96,38,14,4
Audrey Baldwin,34,2024-08-13,4,34,5.28,9.33,62.67,31,8,3
Audrey Baldwin,34,2024-08-14,4,55,5.76,11.39,66.72,22,11,2
Audrey Baldwin,34,2024-08-12,4,26,4.15,14.27,81.36,79,13,3
Audrey Baldwin,34,2024-08-13,4,54,9.46,9.97,60.35,41,12,2
Audrey Baldwin,34,2024-08-16,4,52,9.16,11.15,66.68,80,10,3
Audrey Baldwin,34,2024-08-13,4,58,8.67,12.59,71.17,51,15,3
Audrey Baldwin,34,2024-08-12,4,35,3.3,12.85,61.69,68,10,2
Audrey Baldwin,34,2024-08-14,4,49,6.23,11.92,90.17,90,14,5
Audrey Baldwin,34,2024-08-16,4,42,8.29,12.62,93.51,71,12,5
Alexander Johnson,28,2024-08-13,5,22,3.66,12.8,74.7,58,9,5
Alexander Johnson,28,2024-08-15,5,44,4.4,8.19,79.49,22,11,5
Alexander Johnson,28,2024-08-13,5,48,8.92,14.32,89.97,58,14,3
Alexander Johnson,28,2024-08-13,5,21,9.2,15.23,70.12,71,15,5
Alexander Johnson,28,2024-08-14,5,33,5.71,11.33,62.05,38,9,4
Alexander Johnson,28,2024-08-14,5,23,4.8,15.28,95.48,75,9,4
Alexander Johnson,28,2024-08-14,5,52,6.41,8.32,99.25,81,9,4
Alexander Johnson,28,2024-08-14,5,32,4.48,12.05,60.44,32,10,4
Alexander Johnson,28,2024-08-12,5,21,6.08,13.05,74.85,77,14,4
Alexander Johnson,28,2024-08-16,5,49,4.78,10.61,74.72,86,9,5
Alexander Johnson,28,2024-08-15,5,47,8.11,8.29,91.17,92,9,3
Alexander Johnson,28,2024-08-15,5,41,7.28,11.52,88.9,54,10,3
Alexander Johnson,28,2024-08-13,5,25,6.93,10.21,68.81,25,12,2
Alexander Johnson,28,2024-08-13,5,32,5.35,9.55,91.98,39,14,4
Alexander Johnson,28,2024-08-13,5,20,9.93,9.31,61.5,81,9,3
Ashley Barker,47,2024-08-15,3,27,2.64,11.68,95.98,98,13,5
Ashley Barker,47,2024-08-14,3,56,6.47,15.11,92.58,62,13,3
Ashley Barker,47,2024-08-16,3,53,7.46,14.45,91.13,51,11,2
Ashley Barker,47,2024-08-15,3,50,4.18,15.52,72.02,71,8,4
Ashley Barker,47,2024-08-14,3,26,8.59,12.44,93.78,48,11,5
Ashley Barker,47,2024-08-13,3,26,7.58,12.05,76.51,71,14,4
Ashley Barker,47,2024-08-14,3,25,3.94,12.98,97.94,28,13,2
Ashley Barker,47,2024-08-15,3,45,8.52,9.23,78.93,23,13,4
Ashley Barker,47,2024-08-12,3,39,3.89,15.03,79.67,70,11,5
Pamela Padilla,45,2024-08-14,3,35,6.88,9.32,66.37,61,14,2
Pamela Padilla,45,2024-08-12,3,25,2.66,13.9,66.0,74,15,2
Pamela Padilla,45,2024-08-13,3,23,2.02,9.42,65.34,66,13,2
Pamela Padilla,45,2024-08-12,3,30,9.14,10.64,61.56,94,9,2
Pamela Padilla,45,2024-08-16,3,20,8.57,9.54,66.8,70,15,2
Pamela Padilla,45,2024-08-14,3,57,4.33,14.69,62.87,98,12,3
Pamela Padilla,45,2024-08-12,3,49,6.85,10.08,85.74,85,9,5
Pamela Padilla,45,2024-08-16,3,34,7.51,8.26,94.09,40,15,5
Pamela Padilla,45,2024-08-14,3,52,4.45,13.23,92.59,73,11,4
